source,campaign,influencer_id,user_id,product,date,orders,revenue
organic,,,79,Multivitamin,2025-07-26 19:32:40.393104,0,0
influencer,camp_1,9,1354,Supplement,2025-07-10 19:32:40.393104,0,0
influencer,camp_5,3,990,Protein,2025-05-26 19:32:40.393104,0,0
organic,,,1292,Supplement,2025-07-21 19:32:40.393104,0,0
organic,,,1782,Snack,2025-07-08 19:32:40.393104,0,0
organic,,,1175,Multivitamin,2025-07-23 19:32:40.393104,0,0
paid_ad,camp_5,,799,Supplement,2025-05-18 19:32:40.393104,0,0
organic,,,1658,Multivitamin,2025-07-18 19:32:40.393104,0,0
influencer,camp_3,20,594,Supplement,2025-07-10 19:32:40.393104,0,0
influencer,camp_4,16,894,Supplement,2025-08-03 19:32:40.393104,0,0
organic,,,951,Multivitamin,2025-05-30 19:32:40.393104,0,0
organic,,,1566,Protein,2025-08-03 19:32:40.393104,0,0
influencer,camp_5,16,1608,Supplement,2025-06-26 19:32:40.393104,0,0
paid_ad,camp_5,,1031,Multivitamin,2025-06-07 19:32:40.393104,0,0
organic,,,1150,Protein,2025-07-13 19:32:40.393104,0,0
organic,,,1139,Supplement,2025-07-25 19:32:40.393104,0,0
paid_ad,camp_3,,947,Protein,2025-07-14 19:32:40.393104,0,0
influencer,camp_4,7,1812,Protein,2025-08-10 19:32:40.393104,0,0
paid_ad,camp_3,,1059,Multivitamin,2025-06-10 19:32:40.393104,0,0
paid_ad,camp_5,,464,Supplement,2025-05-31 19:32:40.393104,0,0
influencer,camp_5,4,1953,Protein,2025-06-29 19:32:40.393104,0,0
paid_ad,camp_5,,1584,Supplement,2025-08-06 19:32:40.393104,0,0
organic,,,1341,Protein,2025-06-10 19:32:40.393104,0,0
organic,,,1074,Multivitamin,2025-05-18 19:32:40.393104,0,0
organic,,,562,Supplement,2025-07-15 19:32:40.393104,0,0
influencer,camp_1,8,1385,Supplement,2025-07-05 19:32:40.393104,1,1999
paid_ad,camp_2,,781,Multivitamin,2025-06-06 19:32:40.393104,0,0
organic,,,1106,Protein,2025-05-16 19:32:40.393104,0,0
influencer,camp_5,2,550,Protein,2025-06-23 19:32:40.393104,0,0
organic,,,340,Protein,2025-07-26 19:32:40.393104,0,0
organic,,,634,Snack,2025-06-24 19:32:40.393104,0,0
organic,,,1156,Multivitamin,2025-07-20 19:32:40.393104,0,0
influencer,camp_2,16,325,Snack,2025-05-18 19:32:40.393104,0,0
influencer,camp_5,11,1721,Supplement,2025-06-29 19:32:40.393104,0,0
organic,,,1446,Protein,2025-07-18 19:32:40.393104,0,0
influencer,camp_1,4,513,Protein,2025-06-14 19:32:40.393104,0,0
influencer,camp_2,4,284,Supplement,2025-08-11 19:32:40.393104,0,0
influencer,camp_5,17,874,Protein,2025-05-21 19:32:40.393104,0,0
organic,,,171,Multivitamin,2025-07-31 19:32:40.393104,0,0
influencer,camp_2,2,499,Multivitamin,2025-05-17 19:32:40.393104,0,0
organic,,,1799,Multivitamin,2025-07-23 19:32:40.393104,0,0
paid_ad,camp_4,,52,Protein,2025-07-16 19:32:40.393104,0,0
influencer,camp_1,19,1322,Multivitamin,2025-06-13 19:32:40.393104,0,0
influencer,camp_4,15,1718,Snack,2025-05-30 19:32:40.393104,0,0
organic,,,611,Protein,2025-07-31 19:32:40.393104,0,0
organic,,,1523,Multivitamin,2025-07-28 19:32:40.393104,0,0
paid_ad,camp_3,,1783,Multivitamin,2025-06-11 19:32:40.393104,0,0
influencer,camp_5,12,1592,Multivitamin,2025-08-03 19:32:40.393104,0,0
influencer,camp_4,1,1501,Snack,2025-06-25 19:32:40.393104,0,0
paid_ad,camp_2,,1915,Supplement,2025-06-02 19:32:40.393104,0,0
paid_ad,camp_4,,1728,Protein,2025-07-25 19:32:40.393104,1,499
paid_ad,camp_3,,1871,Protein,2025-06-18 19:32:40.393104,0,0
influencer,camp_4,17,2,Protein,2025-07-27 19:32:40.393104,0,0
influencer,camp_2,6,129,Snack,2025-06-16 19:32:40.393104,0,0
paid_ad,camp_5,,461,Supplement,2025-08-09 19:32:40.393104,0,0
organic,,,567,Protein,2025-07-16 19:32:40.393104,0,0
organic,,,1633,Multivitamin,2025-06-17 19:32:40.393104,0,0
organic,,,1571,Snack,2025-07-09 19:32:40.393104,0,0
organic,,,1687,Multivitamin,2025-07-09 19:32:40.393104,0,0
organic,,,617,Multivitamin,2025-07-13 19:32:40.393104,0,0
paid_ad,camp_1,,583,Multivitamin,2025-07-26 19:32:40.393104,0,0
paid_ad,camp_1,,74,Snack,2025-06-09 19:32:40.393104,0,0
organic,,,32,Snack,2025-07-17 19:32:40.393104,0,0
organic,,,498,Snack,2025-05-23 19:32:40.393104,0,0
organic,,,1625,Multivitamin,2025-05-20 19:32:40.393104,0,0
organic,,,74,Supplement,2025-06-04 19:32:40.393104,0,0
influencer,camp_1,1,344,Protein,2025-06-03 19:32:40.393104,0,0
paid_ad,camp_2,,1342,Supplement,2025-08-05 19:32:40.393104,0,0
influencer,camp_2,18,1739,Snack,2025-06-08 19:32:40.393104,0,0
influencer,camp_5,5,1578,Protein,2025-06-12 19:32:40.393104,0,0
influencer,camp_5,20,735,Supplement,2025-07-06 19:32:40.393104,0,0
organic,,,1103,Supplement,2025-06-03 19:32:40.393104,0,0
organic,,,538,Multivitamin,2025-06-06 19:32:40.393104,0,0
influencer,camp_1,1,1717,Multivitamin,2025-07-02 19:32:40.393104,0,0
organic,,,1720,Snack,2025-07-24 19:32:40.393104,0,0
organic,,,1332,Multivitamin,2025-07-09 19:32:40.393104,0,0
paid_ad,camp_2,,408,Multivitamin,2025-06-23 19:32:40.393104,0,0
organic,,,1224,Supplement,2025-07-08 19:32:40.393104,0,0
influencer,camp_3,14,1257,Snack,2025-06-26 19:32:40.393104,0,0
organic,,,1460,Multivitamin,2025-08-08 19:32:40.393104,0,0
paid_ad,camp_2,,1585,Supplement,2025-07-01 19:32:40.393104,0,0
influencer,camp_5,16,748,Supplement,2025-05-18 19:32:40.393104,0,0
organic,,,791,Supplement,2025-07-02 19:32:40.393104,0,0
organic,,,558,Supplement,2025-07-16 19:32:40.393104,0,0
organic,,,784,Supplement,2025-07-11 19:32:40.393104,0,0
influencer,camp_3,12,1380,Supplement,2025-07-26 19:32:40.393104,0,0
influencer,camp_3,11,1798,Protein,2025-07-22 19:32:40.393104,0,0
organic,,,378,Protein,2025-07-01 19:32:40.393104,0,0
influencer,camp_5,8,1990,Protein,2025-07-28 19:32:40.393104,0,0
organic,,,547,Snack,2025-07-17 19:32:40.393104,0,0
influencer,camp_3,9,119,Multivitamin,2025-07-18 19:32:40.393104,0,0
organic,,,1793,Supplement,2025-05-29 19:32:40.393104,0,0
paid_ad,camp_2,,214,Multivitamin,2025-07-18 19:32:40.393104,0,0
influencer,camp_2,19,866,Snack,2025-07-09 19:32:40.393104,0,0
influencer,camp_5,4,520,Multivitamin,2025-07-26 19:32:40.393104,0,0
organic,,,874,Multivitamin,2025-07-30 19:32:40.393104,0,0
influencer,camp_2,7,1685,Supplement,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_2,,1446,Protein,2025-06-25 19:32:40.393104,0,0
organic,,,1414,Multivitamin,2025-05-19 19:32:40.393104,0,0
organic,,,712,Multivitamin,2025-07-08 19:32:40.393104,0,0
organic,,,801,Supplement,2025-07-20 19:32:40.393104,0,0
influencer,camp_2,10,1840,Multivitamin,2025-07-27 19:32:40.393104,0,0
influencer,camp_1,2,25,Protein,2025-05-18 19:32:40.393104,0,0
influencer,camp_2,15,1237,Protein,2025-06-18 19:32:40.393104,0,0
organic,,,1021,Multivitamin,2025-06-14 19:32:40.393104,0,0
influencer,camp_1,20,1708,Protein,2025-08-08 19:32:40.393104,1,1999
influencer,camp_2,4,943,Multivitamin,2025-07-09 19:32:40.393104,0,0
influencer,camp_2,16,1303,Protein,2025-05-22 19:32:40.393104,0,0
organic,,,57,Multivitamin,2025-07-02 19:32:40.393104,0,0
paid_ad,camp_3,,1283,Snack,2025-05-23 19:32:40.393104,0,0
paid_ad,camp_5,,1132,Protein,2025-07-30 19:32:40.393104,0,0
paid_ad,camp_4,,1927,Supplement,2025-06-14 19:32:40.393104,0,0
organic,,,329,Protein,2025-07-01 19:32:40.393104,0,0
influencer,camp_4,14,845,Multivitamin,2025-07-29 19:32:40.393104,0,0
influencer,camp_3,15,416,Supplement,2025-05-27 19:32:40.393104,0,0
organic,,,1644,Protein,2025-08-11 19:32:40.393104,0,0
organic,,,237,Snack,2025-06-01 19:32:40.393104,0,0
organic,,,990,Supplement,2025-07-28 19:32:40.393104,0,0
influencer,camp_5,5,1433,Supplement,2025-08-01 19:32:40.393104,0,0
organic,,,950,Supplement,2025-07-27 19:32:40.393104,0,0
organic,,,1250,Multivitamin,2025-06-26 19:32:40.393104,0,0
organic,,,1066,Protein,2025-06-12 19:32:40.393104,0,0
paid_ad,camp_5,,1125,Multivitamin,2025-05-16 19:32:40.393104,0,0
organic,,,221,Snack,2025-06-01 19:32:40.393104,0,0
influencer,camp_3,4,1938,Protein,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_2,,1545,Multivitamin,2025-07-19 19:32:40.393104,0,0
organic,,,105,Protein,2025-07-07 19:32:40.393104,0,0
influencer,camp_2,12,1052,Supplement,2025-06-09 19:32:40.393104,0,0
organic,,,1809,Snack,2025-07-30 19:32:40.393104,0,0
influencer,camp_4,6,1959,Snack,2025-06-20 19:32:40.393104,0,0
influencer,camp_3,17,199,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,1835,Supplement,2025-06-25 19:32:40.393104,0,0
organic,,,1391,Snack,2025-06-24 19:32:40.393104,0,0
paid_ad,camp_4,,926,Multivitamin,2025-07-15 19:32:40.393104,0,0
influencer,camp_5,4,817,Snack,2025-07-31 19:32:40.393104,0,0
influencer,camp_5,16,1108,Protein,2025-06-19 19:32:40.393104,0,0
organic,,,403,Multivitamin,2025-05-29 19:32:40.393104,0,0
paid_ad,camp_3,,820,Supplement,2025-06-03 19:32:40.393104,0,0
paid_ad,camp_5,,546,Snack,2025-08-10 19:32:40.393104,0,0
organic,,,1914,Multivitamin,2025-06-14 19:32:40.393104,0,0
influencer,camp_1,17,392,Snack,2025-07-10 19:32:40.393104,0,0
organic,,,1169,Protein,2025-05-30 19:32:40.393104,0,0
organic,,,1702,Snack,2025-07-23 19:32:40.393104,0,0
paid_ad,camp_2,,1016,Protein,2025-07-24 19:32:40.393104,1,1999
paid_ad,camp_4,,95,Protein,2025-07-23 19:32:40.393104,0,0
organic,,,916,Protein,2025-08-08 19:32:40.393104,0,0
influencer,camp_5,19,1967,Supplement,2025-07-16 19:32:40.393104,0,0
influencer,camp_4,3,1251,Protein,2025-06-22 19:32:40.393104,0,0
influencer,camp_3,2,1460,Protein,2025-06-25 19:32:40.393104,0,0
organic,,,373,Snack,2025-07-24 19:32:40.393104,0,0
organic,,,211,Multivitamin,2025-05-28 19:32:40.393104,0,0
influencer,camp_5,15,329,Multivitamin,2025-06-23 19:32:40.393104,0,0
paid_ad,camp_5,,423,Multivitamin,2025-07-01 19:32:40.393104,0,0
paid_ad,camp_1,,1412,Protein,2025-05-19 19:32:40.393104,0,0
organic,,,196,Multivitamin,2025-06-09 19:32:40.393104,0,0
influencer,camp_4,11,780,Snack,2025-05-15 19:32:40.393104,0,0
organic,,,1289,Supplement,2025-06-13 19:32:40.393104,0,0
organic,,,1235,Supplement,2025-06-04 19:32:40.393104,0,0
influencer,camp_3,7,1546,Supplement,2025-06-29 19:32:40.393104,0,0
paid_ad,camp_2,,1756,Snack,2025-07-31 19:32:40.393104,0,0
organic,,,1863,Supplement,2025-06-24 19:32:40.393104,0,0
influencer,camp_4,19,713,Snack,2025-07-02 19:32:40.393104,0,0
paid_ad,camp_4,,167,Protein,2025-08-02 19:32:40.393104,0,0
influencer,camp_4,4,893,Snack,2025-06-17 19:32:40.393104,0,0
organic,,,618,Multivitamin,2025-05-14 19:32:40.393104,0,0
organic,,,658,Snack,2025-07-04 19:32:40.393104,0,0
organic,,,327,Snack,2025-07-29 19:32:40.393104,0,0
influencer,camp_4,18,119,Multivitamin,2025-08-10 19:32:40.393104,0,0
influencer,camp_2,18,1807,Protein,2025-06-24 19:32:40.393104,0,0
influencer,camp_2,12,1587,Protein,2025-06-14 19:32:40.393104,0,0
influencer,camp_1,17,1028,Supplement,2025-06-02 19:32:40.393104,0,0
organic,,,1755,Protein,2025-06-18 19:32:40.393104,0,0
paid_ad,camp_4,,1507,Protein,2025-06-10 19:32:40.393104,0,0
organic,,,473,Supplement,2025-07-20 19:32:40.393104,0,0
influencer,camp_4,17,1809,Snack,2025-07-10 19:32:40.393104,1,499
organic,,,66,Snack,2025-07-30 19:32:40.393104,0,0
paid_ad,camp_5,,439,Supplement,2025-06-23 19:32:40.393104,0,0
influencer,camp_5,13,1833,Supplement,2025-06-30 19:32:40.393104,0,0
organic,,,1571,Protein,2025-06-29 19:32:40.393104,0,0
organic,,,184,Supplement,2025-06-29 19:32:40.393104,0,0
organic,,,1261,Multivitamin,2025-08-05 19:32:40.393104,0,0
influencer,camp_3,16,441,Protein,2025-07-02 19:32:40.393104,0,0
organic,,,326,Snack,2025-07-08 19:32:40.393104,0,0
organic,,,214,Snack,2025-07-10 19:32:40.393104,0,0
organic,,,49,Multivitamin,2025-07-25 19:32:40.393104,0,0
influencer,camp_2,5,1190,Multivitamin,2025-06-27 19:32:40.393104,0,0
organic,,,1659,Multivitamin,2025-06-02 19:32:40.393104,0,0
organic,,,163,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,1861,Protein,2025-05-25 19:32:40.393104,0,0
organic,,,1883,Protein,2025-05-18 19:32:40.393104,0,0
influencer,camp_2,6,1583,Protein,2025-08-06 19:32:40.393104,0,0
influencer,camp_4,9,560,Supplement,2025-06-07 19:32:40.393104,0,0
influencer,camp_1,20,894,Snack,2025-05-16 19:32:40.393104,0,0
organic,,,21,Multivitamin,2025-08-09 19:32:40.393104,0,0
organic,,,1135,Protein,2025-06-29 19:32:40.393104,0,0
organic,,,615,Snack,2025-06-22 19:32:40.393104,0,0
paid_ad,camp_2,,1922,Supplement,2025-07-06 19:32:40.393104,0,0
organic,,,1954,Protein,2025-08-07 19:32:40.393104,0,0
paid_ad,camp_5,,502,Snack,2025-08-09 19:32:40.393104,0,0
paid_ad,camp_2,,1006,Protein,2025-07-12 19:32:40.393104,0,0
organic,,,1608,Snack,2025-07-11 19:32:40.393104,0,0
paid_ad,camp_5,,259,Snack,2025-08-09 19:32:40.393104,1,1499
organic,,,1858,Multivitamin,2025-06-28 19:32:40.393104,0,0
paid_ad,camp_5,,1198,Supplement,2025-06-04 19:32:40.393104,0,0
paid_ad,camp_2,,200,Snack,2025-05-16 19:32:40.393104,0,0
organic,,,1326,Protein,2025-06-30 19:32:40.393104,0,0
organic,,,1690,Multivitamin,2025-05-30 19:32:40.393104,0,0
influencer,camp_5,9,549,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,225,Protein,2025-07-06 19:32:40.393104,0,0
organic,,,1565,Snack,2025-07-28 19:32:40.393104,0,0
paid_ad,camp_2,,1413,Multivitamin,2025-06-14 19:32:40.393104,0,0
organic,,,537,Snack,2025-08-08 19:32:40.393104,0,0
influencer,camp_2,3,665,Multivitamin,2025-07-05 19:32:40.393104,0,0
organic,,,506,Multivitamin,2025-05-19 19:32:40.393104,0,0
influencer,camp_5,1,536,Protein,2025-06-11 19:32:40.393104,1,1999
influencer,camp_4,3,1502,Multivitamin,2025-07-22 19:32:40.393104,0,0
paid_ad,camp_4,,1837,Protein,2025-05-15 19:32:40.393104,0,0
paid_ad,camp_1,,1508,Supplement,2025-07-20 19:32:40.393104,0,0
paid_ad,camp_5,,1803,Multivitamin,2025-06-10 19:32:40.393104,0,0
influencer,camp_3,2,394,Snack,2025-08-03 19:32:40.393104,0,0
paid_ad,camp_2,,1063,Snack,2025-08-01 19:32:40.393104,0,0
organic,,,1001,Supplement,2025-08-09 19:32:40.393104,0,0
organic,,,1824,Protein,2025-06-25 19:32:40.393104,0,0
organic,,,1334,Snack,2025-05-23 19:32:40.393104,0,0
influencer,camp_4,11,1349,Protein,2025-05-31 19:32:40.393104,0,0
influencer,camp_5,18,292,Multivitamin,2025-05-25 19:32:40.393104,0,0
organic,,,1636,Snack,2025-05-15 19:32:40.393104,0,0
organic,,,1621,Supplement,2025-07-04 19:32:40.393104,0,0
influencer,camp_2,20,561,Supplement,2025-07-13 19:32:40.393104,1,1499
influencer,camp_5,19,871,Supplement,2025-06-07 19:32:40.393104,0,0
organic,,,1618,Supplement,2025-06-27 19:32:40.393104,0,0
organic,,,1891,Multivitamin,2025-08-06 19:32:40.393104,0,0
paid_ad,camp_1,,1093,Protein,2025-07-09 19:32:40.393104,0,0
paid_ad,camp_2,,1598,Protein,2025-05-28 19:32:40.393104,0,0
organic,,,157,Supplement,2025-07-09 19:32:40.393104,0,0
influencer,camp_5,14,1255,Snack,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_5,,874,Snack,2025-05-29 19:32:40.393104,0,0
organic,,,708,Protein,2025-08-08 19:32:40.393104,0,0
organic,,,1122,Multivitamin,2025-08-10 19:32:40.393104,0,0
organic,,,1056,Snack,2025-05-23 19:32:40.393104,0,0
organic,,,474,Multivitamin,2025-05-22 19:32:40.393104,0,0
organic,,,430,Snack,2025-05-28 19:32:40.393104,1,1499
influencer,camp_2,9,471,Supplement,2025-05-24 19:32:40.393104,0,0
paid_ad,camp_3,,1869,Multivitamin,2025-05-19 19:32:40.393104,0,0
organic,,,1407,Protein,2025-06-28 19:32:40.393104,0,0
influencer,camp_3,3,1591,Multivitamin,2025-07-10 19:32:40.393104,0,0
organic,,,188,Multivitamin,2025-07-26 19:32:40.393104,0,0
paid_ad,camp_4,,1895,Multivitamin,2025-05-26 19:32:40.393104,0,0
influencer,camp_2,18,278,Snack,2025-07-19 19:32:40.393104,0,0
paid_ad,camp_3,,825,Snack,2025-07-29 19:32:40.393104,0,0
influencer,camp_3,19,719,Snack,2025-08-07 19:32:40.393104,0,0
influencer,camp_1,7,1920,Supplement,2025-07-17 19:32:40.393104,0,0
paid_ad,camp_2,,367,Snack,2025-07-05 19:32:40.393104,0,0
influencer,camp_1,17,732,Multivitamin,2025-07-06 19:32:40.393104,0,0
organic,,,1643,Snack,2025-07-16 19:32:40.393104,0,0
organic,,,1168,Protein,2025-06-26 19:32:40.393104,0,0
paid_ad,camp_3,,1922,Multivitamin,2025-08-03 19:32:40.393104,0,0
organic,,,1449,Multivitamin,2025-05-21 19:32:40.393104,0,0
paid_ad,camp_3,,70,Multivitamin,2025-08-07 19:32:40.393104,0,0
organic,,,1687,Supplement,2025-05-22 19:32:40.393104,0,0
organic,,,1418,Snack,2025-05-18 19:32:40.393104,0,0
paid_ad,camp_2,,781,Multivitamin,2025-06-20 19:32:40.393104,0,0
paid_ad,camp_2,,632,Snack,2025-06-08 19:32:40.393104,0,0
organic,,,615,Supplement,2025-07-11 19:32:40.393104,0,0
organic,,,1476,Snack,2025-05-14 19:32:40.393104,0,0
organic,,,333,Protein,2025-06-05 19:32:40.393104,1,1499
organic,,,1430,Snack,2025-07-25 19:32:40.393104,0,0
influencer,camp_3,10,1014,Protein,2025-05-15 19:32:40.393104,0,0
influencer,camp_3,2,770,Multivitamin,2025-07-30 19:32:40.393104,0,0
organic,,,506,Protein,2025-05-16 19:32:40.393104,0,0
paid_ad,camp_3,,858,Multivitamin,2025-07-22 19:32:40.393104,0,0
influencer,camp_2,12,1386,Supplement,2025-05-21 19:32:40.393104,0,0
influencer,camp_5,7,1780,Supplement,2025-06-02 19:32:40.393104,0,0
paid_ad,camp_1,,393,Protein,2025-05-18 19:32:40.393104,0,0
organic,,,423,Protein,2025-08-10 19:32:40.393104,0,0
influencer,camp_5,8,1367,Protein,2025-05-15 19:32:40.393104,0,0
influencer,camp_4,13,1082,Protein,2025-06-24 19:32:40.393104,0,0
organic,,,1561,Supplement,2025-06-01 19:32:40.393104,0,0
organic,,,737,Protein,2025-07-31 19:32:40.393104,0,0
paid_ad,camp_5,,825,Supplement,2025-07-21 19:32:40.393104,0,0
paid_ad,camp_1,,697,Snack,2025-07-09 19:32:40.393104,0,0
organic,,,200,Supplement,2025-07-02 19:32:40.393104,0,0
paid_ad,camp_4,,717,Snack,2025-08-08 19:32:40.393104,0,0
influencer,camp_4,18,649,Protein,2025-08-08 19:32:40.393104,0,0
influencer,camp_4,16,831,Protein,2025-07-21 19:32:40.393104,0,0
influencer,camp_5,16,1114,Snack,2025-05-28 19:32:40.393104,0,0
organic,,,782,Protein,2025-07-26 19:32:40.393104,0,0
paid_ad,camp_5,,1003,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,466,Multivitamin,2025-05-18 19:32:40.393104,0,0
paid_ad,camp_5,,929,Multivitamin,2025-07-04 19:32:40.393104,0,0
organic,,,546,Supplement,2025-08-10 19:32:40.393104,0,0
organic,,,859,Protein,2025-06-24 19:32:40.393104,0,0
organic,,,1031,Multivitamin,2025-06-09 19:32:40.393104,0,0
organic,,,1777,Snack,2025-06-16 19:32:40.393104,0,0
organic,,,1158,Supplement,2025-07-18 19:32:40.393104,0,0
influencer,camp_5,20,829,Multivitamin,2025-06-08 19:32:40.393104,0,0
organic,,,226,Protein,2025-07-29 19:32:40.393104,0,0
organic,,,1735,Multivitamin,2025-06-21 19:32:40.393104,0,0
influencer,camp_5,14,618,Supplement,2025-06-04 19:32:40.393104,0,0
paid_ad,camp_2,,1727,Protein,2025-06-11 19:32:40.393104,0,0
organic,,,1061,Supplement,2025-06-23 19:32:40.393104,0,0
organic,,,1898,Multivitamin,2025-05-24 19:32:40.393104,0,0
paid_ad,camp_4,,1803,Supplement,2025-07-07 19:32:40.393104,0,0
influencer,camp_4,5,1551,Protein,2025-07-21 19:32:40.393104,0,0
organic,,,1154,Supplement,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_5,,59,Snack,2025-06-25 19:32:40.393104,1,1999
organic,,,1163,Snack,2025-05-22 19:32:40.393104,0,0
paid_ad,camp_4,,905,Snack,2025-07-13 19:32:40.393104,0,0
influencer,camp_4,10,75,Snack,2025-08-11 19:32:40.393104,0,0
organic,,,372,Multivitamin,2025-07-18 19:32:40.393104,0,0
organic,,,846,Protein,2025-08-10 19:32:40.393104,0,0
influencer,camp_3,19,1682,Protein,2025-05-18 19:32:40.393104,0,0
influencer,camp_4,13,396,Multivitamin,2025-06-11 19:32:40.393104,0,0
influencer,camp_3,17,654,Supplement,2025-07-23 19:32:40.393104,0,0
influencer,camp_1,6,850,Multivitamin,2025-08-11 19:32:40.393104,0,0
paid_ad,camp_5,,274,Protein,2025-08-07 19:32:40.393104,0,0
organic,,,1698,Multivitamin,2025-05-22 19:32:40.393104,0,0
organic,,,379,Multivitamin,2025-07-24 19:32:40.393104,0,0
organic,,,1261,Supplement,2025-06-14 19:32:40.393104,0,0
influencer,camp_4,7,1378,Snack,2025-06-16 19:32:40.393104,0,0
organic,,,1959,Supplement,2025-05-18 19:32:40.393104,0,0
influencer,camp_3,12,1668,Supplement,2025-06-28 19:32:40.393104,0,0
influencer,camp_3,10,876,Multivitamin,2025-07-28 19:32:40.393104,0,0
paid_ad,camp_2,,1495,Protein,2025-06-02 19:32:40.393104,0,0
organic,,,521,Multivitamin,2025-05-29 19:32:40.393104,0,0
influencer,camp_2,19,1908,Snack,2025-05-29 19:32:40.393104,0,0
organic,,,1215,Snack,2025-07-08 19:32:40.393104,0,0
influencer,camp_2,10,1742,Snack,2025-07-29 19:32:40.393104,0,0
paid_ad,camp_4,,1483,Supplement,2025-08-10 19:32:40.393104,0,0
paid_ad,camp_2,,1245,Multivitamin,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_4,,738,Supplement,2025-06-06 19:32:40.393104,0,0
paid_ad,camp_1,,1151,Snack,2025-06-28 19:32:40.393104,0,0
organic,,,510,Protein,2025-05-23 19:32:40.393104,0,0
organic,,,1634,Snack,2025-06-18 19:32:40.393104,0,0
paid_ad,camp_2,,1334,Protein,2025-06-09 19:32:40.393104,0,0
influencer,camp_5,16,1326,Supplement,2025-05-15 19:32:40.393104,0,0
influencer,camp_4,2,1243,Supplement,2025-07-07 19:32:40.393104,0,0
influencer,camp_2,9,1398,Protein,2025-08-06 19:32:40.393104,0,0
influencer,camp_1,6,853,Supplement,2025-07-16 19:32:40.393104,0,0
influencer,camp_2,10,239,Protein,2025-08-07 19:32:40.393104,0,0
influencer,camp_1,11,921,Multivitamin,2025-07-01 19:32:40.393104,0,0
organic,,,56,Protein,2025-06-08 19:32:40.393104,0,0
organic,,,1204,Snack,2025-07-25 19:32:40.393104,0,0
organic,,,22,Supplement,2025-07-06 19:32:40.393104,0,0
organic,,,1127,Supplement,2025-05-27 19:32:40.393104,0,0
organic,,,240,Protein,2025-06-24 19:32:40.393104,0,0
influencer,camp_4,12,1399,Protein,2025-07-01 19:32:40.393104,0,0
organic,,,1980,Snack,2025-06-28 19:32:40.393104,0,0
organic,,,1164,Snack,2025-08-06 19:32:40.393104,0,0
influencer,camp_5,13,665,Snack,2025-08-07 19:32:40.393104,0,0
organic,,,1677,Protein,2025-07-11 19:32:40.393104,0,0
organic,,,422,Multivitamin,2025-07-19 19:32:40.393104,0,0
influencer,camp_4,17,598,Supplement,2025-07-20 19:32:40.393104,0,0
organic,,,1904,Snack,2025-06-12 19:32:40.393104,0,0
organic,,,1405,Snack,2025-07-24 19:32:40.393104,0,0
organic,,,1169,Supplement,2025-06-12 19:32:40.393104,0,0
paid_ad,camp_1,,861,Multivitamin,2025-06-01 19:32:40.393104,0,0
influencer,camp_2,10,79,Supplement,2025-06-17 19:32:40.393104,0,0
organic,,,236,Snack,2025-06-13 19:32:40.393104,0,0
organic,,,1342,Supplement,2025-07-22 19:32:40.393104,0,0
organic,,,756,Snack,2025-06-05 19:32:40.393104,0,0
organic,,,604,Supplement,2025-07-02 19:32:40.393104,0,0
organic,,,221,Multivitamin,2025-07-17 19:32:40.393104,0,0
influencer,camp_3,5,691,Multivitamin,2025-08-11 19:32:40.393104,0,0
organic,,,1078,Multivitamin,2025-08-11 19:32:40.393104,0,0
paid_ad,camp_4,,23,Snack,2025-05-19 19:32:40.393104,0,0
paid_ad,camp_3,,1442,Supplement,2025-07-14 19:32:40.393104,1,999
organic,,,852,Protein,2025-07-01 19:32:40.393104,0,0
organic,,,177,Snack,2025-06-02 19:32:40.393104,0,0
organic,,,1403,Snack,2025-08-05 19:32:40.393104,0,0
organic,,,872,Protein,2025-07-18 19:32:40.393104,0,0
organic,,,499,Snack,2025-05-31 19:32:40.393104,0,0
organic,,,692,Snack,2025-05-28 19:32:40.393104,0,0
organic,,,1162,Snack,2025-06-02 19:32:40.393104,0,0
organic,,,1652,Protein,2025-05-27 19:32:40.393104,0,0
organic,,,94,Snack,2025-06-25 19:32:40.393104,0,0
paid_ad,camp_2,,35,Supplement,2025-07-03 19:32:40.393104,0,0
influencer,camp_5,16,229,Protein,2025-07-29 19:32:40.393104,0,0
organic,,,1152,Snack,2025-07-18 19:32:40.393104,0,0
influencer,camp_5,11,1570,Protein,2025-07-24 19:32:40.393104,0,0
organic,,,1617,Supplement,2025-07-28 19:32:40.393104,0,0
organic,,,229,Multivitamin,2025-05-24 19:32:40.393104,0,0
paid_ad,camp_2,,1607,Snack,2025-07-13 19:32:40.393104,0,0
organic,,,1811,Multivitamin,2025-07-25 19:32:40.393104,0,0
organic,,,798,Protein,2025-07-15 19:32:40.393104,0,0
organic,,,530,Snack,2025-06-13 19:32:40.393104,0,0
influencer,camp_5,18,1985,Protein,2025-07-17 19:32:40.393104,0,0
paid_ad,camp_5,,932,Protein,2025-07-06 19:32:40.393104,0,0
organic,,,1796,Supplement,2025-05-24 19:32:40.393104,0,0
